id,name,type,typecode,address,pcode,pname,citycode,cityname,adcode,adname,location,longitude,latitude,tel,biz_ext
B0I2FCQALP,珠海帕克体育公园·羽毛球馆,风景名胜;公园广场;公园,110101,湾仔南湾南路7008号,440000,广东省,0756,珠海市,440402,香洲区,"113.530731,22.208950",113.530731,22.20895,18928059966,"{'cost': [], 'rating': '4.6', 'ticket_ordering': '0'}"
B0I06MQOFT,正方滨河体育公园,风景名胜;公园广场;公园,110101,金鸡西路727号,440000,广东省,0756,珠海市,440402,香洲区,"113.503372,22.234364",113.503372,22.234364,0756-8588869,"{'cost': [], 'rating': '4.7', 'ticket_ordering': '0'}"
B0HDKHDCZ4,横琴金融岛中央公园,风景名胜;公园广场;公园,110101,汇通二路与十字门大道交叉口西80米,440000,广东省,0756,珠海市,440402,香洲区,"113.533154,22.157870",113.533154,22.15787,[],"{'cost': [], 'rating': '4.4', 'ticket_ordering': '0'}"
B0HB7H0TBO,星河公园,风景名胜;公园广场;公园,110101,尖峰桥西,440000,广东省,0756,珠海市,440403,斗门区,"113.317198,22.184407",113.317198,22.184407,[],"{'cost': [], 'rating': '4.4', 'ticket_ordering': '0'}"
B0H6TA6W85,红花山郊野公园,风景名胜;公园广场;公园|风景名胜;风景名胜;风景名胜,110101|110200,凤凰山风景旅游区内(东侧),440000,广东省,0756,珠海市,440402,香洲区,"113.598831,22.321556",113.598831,22.321556,[],"{'cost': [], 'rating': '4.7', 'ticket_ordering': '0'}"
B0H2TCP1JR,茅田山屋边公园,风景名胜;公园广场;公园,110101,307乡道与310乡道交叉口西40米,440000,广东省,0756,珠海市,440404,金湾区,"113.364586,22.036621",113.364586,22.036621,[],"{'cost': [], 'rating': '4.4', 'ticket_ordering': '0'}"
B0H1SDK665,禾益生态公园,风景名胜;公园广场;公园,110101,桥湖路,440000,广东省,0756,珠海市,440403,斗门区,"113.328408,22.197490",113.328408,22.19749,[],"{'cost': [], 'rating': '4.5', 'ticket_ordering': '0'}"
B0GUBCNKGP,南芒湾公园,风景名胜;公园广场;公园,110101,宽河驿马淇澳岛国际房车露营地,440000,广东省,0756,珠海市,440402,香洲区,"113.634727,22.391932",113.634727,22.391932,[],"{'cost': [], 'rating': '4.5', 'ticket_ordering': '0'}"
B0GRLRNIK6,小林山生态公园,风景名胜;公园广场;公园,110101,红旗镇,440000,广东省,0756,珠海市,440404,金湾区,"113.295070,22.103731",113.29507,22.103731,[],"{'cost': [], 'rating': '4.5', 'ticket_ordering': '0'}"
B0GDUD6FZZ,金湖公园,风景名胜;公园广场;公园,110101,三灶镇金湾路三号水闸旁,440000,广东省,0756,珠海市,440404,金湾区,"113.369958,22.088114",113.369958,22.088114,[],"{'cost': [], 'rating': '4.6', 'ticket_ordering': '0'}"
B0G2OZFYWM,横琴国家湿地公园(二井湾),风景名胜;公园广场;公园,110101,琴海北路珠海横琴滨海湿地公园,440000,广东省,0756,珠海市,440402,香洲区,"113.467014,22.118045",113.467014,22.118045,[],"{'cost': [], 'rating': '4.6', 'ticket_ordering': '0'}"
B0FFMB7NDN,会同体育公园,风景名胜;公园广场;公园,110101,会同村,440000,广东省,0756,珠海市,440402,香洲区,"113.517850,22.356392",113.51785,22.356392,[],"{'cost': [], 'rating': '4.6', 'ticket_ordering': '0'}"
B0FFLATMQQ,后环湿地公园碧道,风景名胜;公园广场;公园,110101,X588(唐淇路),440000,广东省,0756,珠海市,440402,香洲区,"113.605742,22.369625",113.605742,22.369625,[],"{'cost': [], 'rating': '4.4', 'ticket_ordering': '0'}"
B0FFL0DJ0V,黄杨河湿地公园,风景名胜;公园广场;公园,110101,井岸镇西堤路与河山路交叉口东北40米,440000,广东省,0756,珠海市,440403,斗门区,"113.320242,22.175181",113.320242,22.175181,[],"{'cost': [], 'rating': '4.6', 'ticket_ordering': '0'}"
B0FFK8BPEO,半岛驿站公园,风景名胜;公园广场;公园,110101,情侣北路,440000,广东省,0756,珠海市,440402,香洲区,"113.627750,22.357454",113.62775,22.357454,[],"{'cost': [], 'rating': '4.6', 'ticket_ordering': '0'}"
B0FFK6QM33,白藤山生态修复湿地公园,风景名胜;公园广场;公园,110101,白藤一路西与白藤一路交叉口东南420米,440000,广东省,0756,珠海市,440404,金湾区,"113.359682,22.143175",113.359682,22.143175,[],"{'cost': [], 'rating': '4.6', 'ticket_ordering': '0'}"
B0FFI74OZG,洲仔社区公园,风景名胜;公园广场;公园,110101,吉大街道情侣南路404旁,440000,广东省,0756,珠海市,440402,香洲区,"113.592341,22.241286",113.592341,22.241286,[],"{'cost': [], 'rating': '4.4', 'ticket_ordering': '0'}"
B02F40PMBP,湾仔休闲公园,风景名胜;公园广场;公园,110101,花地路一街一巷8号,440000,广东省,0756,珠海市,440402,香洲区,"113.530461,22.192949",113.530461,22.192949,[],"{'cost': [], 'rating': '3.2', 'ticket_ordering': '0'}"
B0KUBRN4H7,知青桥公园,风景名胜;公园广场;公园,110101,761县道与庆平路交叉口东南340米,440000,广东省,0756,珠海市,440404,金湾区,"113.194803,22.091967",113.194803,22.091967,[],"{'cost': [], 'rating': '3.7', 'ticket_ordering': '0'}"
B0KRKLAHQI,粗沙环古树公园,风景名胜;公园广场;公园,110101,环岛东路与横琴大道交叉口西南400米,440000,广东省,0756,珠海市,440402,香洲区,"113.542642,22.120502",113.542642,22.120502,[],"{'cost': [], 'rating': '3.8', 'ticket_ordering': '0'}"
B0KKDC5M5A,马山村沿山仔公园,风景名胜;公园广场;公园,110101,马山北路1号,440000,广东省,0756,珠海市,440403,斗门区,"113.143544,22.176163",113.143544,22.176163,[],"{'cost': [], 'rating': '3.9', 'ticket_ordering': '0'}"
B0KGY7IV6L,金湾区双拥文化公园,风景名胜;公园广场;公园,110101,金鑫路137号,440000,广东省,0756,珠海市,440404,金湾区,"113.367326,22.111983",113.367326,22.111983,[],"{'cost': [], 'rating': '3.7', 'ticket_ordering': '0'}"
B0KBKHAMVI,东坑社区公园,风景名胜;公园广场;公园,110101,新东亨农庄附近,440000,广东省,0756,珠海市,440402,香洲区,"113.518491,22.300368",113.518491,22.300368,[],"{'cost': [], 'rating': '3.9', 'ticket_ordering': '0'}"
B0JR4M8B24,气象公园,风景名胜;公园广场;公园,110101,斗门区气象局右侧,440000,广东省,0756,珠海市,440403,斗门区,"113.304268,22.225971",113.304268,22.225971,[],"{'cost': [], 'rating': '3.9', 'ticket_ordering': '0'}"
B0J27CBYNP,城东社区公园,风景名胜;公园广场;公园,110101,金源路与金坑西路交叉口东南40米,440000,广东省,0756,珠海市,440403,斗门区,"113.307774,22.220758",113.307774,22.220758,[],"{'cost': [], 'rating': '3.7', 'ticket_ordering': '0'}"
B0I3TCC6IS,团结社区公园,风景名胜;公园广场;公园,110101,藤山二路与双湖路交汇处,440000,广东省,0756,珠海市,440403,斗门区,"113.333626,22.134809",113.333626,22.134809,[],"{'cost': [], 'rating': '3.8', 'ticket_ordering': '0'}"
B0I1HAOMVO,群兴新村南社区公园,风景名胜;公园广场;公园,110101,白藤湖四大队篮球场,440000,广东省,0756,珠海市,440403,斗门区,"113.334748,22.158331",113.334748,22.158331,[],"{'cost': [], 'rating': '3.9', 'ticket_ordering': '0'}"
B0HUA7CTYP,三灶镇南排河生态公园,风景名胜;公园广场;公园,110101,安基中路,440000,广东省,0756,珠海市,440404,金湾区,"113.367701,22.043819",113.367701,22.043819,[],"{'cost': [], 'rating': '3.9', 'ticket_ordering': '0'}"
B0GUOO7KQI,云峰公园,风景名胜;公园广场;公园,110101,S272(尖峰大桥),440000,广东省,0756,珠海市,440403,斗门区,"113.323391,22.184606",113.323391,22.184606,[],"{'cost': [], 'rating': '3.9', 'ticket_ordering': '0'}"
B0GKYZHG6B,邻里社区公园,风景名胜;公园广场;公园,110101,井岸镇河坊路旁,440000,广东省,0756,珠海市,440403,斗门区,"113.316091,22.174476",113.316091,22.174476,[],"{'cost': [], 'rating': '3.7', 'ticket_ordering': '0'}"
B0G2T54RH4,党建主题公园,风景名胜;公园广场;公园,110101,藤山一路与南翔路交叉口东北120米,440000,广东省,0756,珠海市,440403,斗门区,"113.338715,22.136157",113.338715,22.136157,[],"{'cost': [], 'rating': '3.7', 'ticket_ordering': '0'}"
B0FFMC43JW,幸福河生态公园,风景名胜;公园广场;公园,110101,平华大道,440000,广东省,0756,珠海市,440403,斗门区,"113.341748,22.159795",113.341748,22.159795,[],"{'cost': [], 'rating': '3.9', 'ticket_ordering': '0'}"
B0FFM44G7D,美丽街角公园,风景名胜;公园广场;公园,110101,金荷路与文华路交叉口西40米,440000,广东省,0756,珠海市,440404,金湾区,"113.350330,22.134110",113.35033,22.13411,[],"{'cost': [], 'rating': '3.8', 'ticket_ordering': '0'}"
B0FFL91YBN,康济亭社区公园,风景名胜;公园广场;公园,110101,香洲大道与南福路交叉口东40米,440000,广东省,0756,珠海市,440402,香洲区,"113.504150,22.278654",113.50415,22.278654,[],"{'cost': [], 'rating': '3.9', 'ticket_ordering': '0'}"
B0FFKWC511,藤景公园,风景名胜;公园广场;公园,110101,藤景街与白藤一路东交叉口东北40米,440000,广东省,0756,珠海市,440403,斗门区,"113.365311,22.151107",113.365311,22.151107,[],"{'cost': [], 'rating': '3.9', 'ticket_ordering': '0'}"
B0FFKDR30O,沿河东路社区公园,风景名胜;公园广场;公园,110101,华南名宇对面,440000,广东省,0756,珠海市,440402,香洲区,"113.571117,22.288634",113.571117,22.288634,[],"{'cost': [], 'rating': '3.9', 'ticket_ordering': '0'}"
B0FFK6QM34,白藤头社区公园,风景名胜;公园广场;公园,110101,藤达路与白藤一路东交叉口南220米,440000,广东省,0756,珠海市,440403,斗门区,"113.366622,22.149783",113.366622,22.149783,[],"{'cost': [], 'rating': '3.9', 'ticket_ordering': '0'}"
B0FFK15R48,湖湾社区公园,风景名胜;公园广场;公园,110101,胡湾里二街与胡湾里四街交叉口南160米,440000,广东省,0756,珠海市,440402,香洲区,"113.572240,22.267928",113.57224,22.267928,[],"{'cost': [], 'rating': '3.7', 'ticket_ordering': '0'}"
B0K1XA40KE,红旗·求贤公园,风景名胜;公园广场;公园,110101,藤山二路南侧、番怡路西侧,440000,广东省,0756,珠海市,440404,金湾区,"113.332431,22.129127",113.332431,22.129127,[],"{'cost': [], 'rating': '4.4', 'ticket_ordering': '0'}"
B0J27ABV3G,十字门体育公园,风景名胜;公园广场;公园,110101,通航三路西侧,440000,广东省,0756,珠海市,440402,香洲区,"113.512548,22.169718",113.512548,22.169718,[],"{'cost': [], 'rating': '4.5', 'ticket_ordering': '0'}"
B0I3J591XW,横琴生态泽园,风景名胜;公园广场;公园,110101,伯牙小学西侧、横琴市民服务中心以南,440000,广东省,0756,珠海市,440402,香洲区,"113.522694,22.135716",113.522694,22.135716,[],"{'cost': [], 'rating': '4.6', 'ticket_ordering': '0'}"
B0I0HMT7ZJ,同心公园,风景名胜;公园广场;公园,110101,吉大街道迎宾南路隧道南公交站,440000,广东省,0756,珠海市,440402,香洲区,"113.551692,22.238733",113.551692,22.238733,[],"{'cost': [], 'rating': '4.4', 'ticket_ordering': '0'}"
B0FFMH0JHH,唐家湾宪法公园,风景名胜;公园广场;公园,110101,兴南路与兴西路交叉口东南200米,440000,广东省,0756,珠海市,440402,香洲区,"113.566742,22.397042",113.566742,22.397042,[],"{'cost': [], 'rating': '4.4', 'ticket_ordering': '0'}"
B0FFKJNV4K,虎山公园,风景名胜;公园广场;公园,110101,珠海大道,440000,广东省,0756,珠海市,440403,斗门区,"113.169033,22.142163",113.169033,22.142163,[],"{'cost': [], 'rating': '4.4', 'ticket_ordering': '0'}"
B0GKY5HZ05,横琴体育公园,风景名胜;公园广场;公园,110101,彩虹路体育公园,440000,广东省,0756,珠海市,440402,香洲区,"113.532192,22.125412",113.532192,22.125412,[],"{'cost': [], 'rating': '4.2', 'ticket_ordering': '0'}"
B0K69MPIES,金湾宠物公园,风景名胜;公园广场;公园,110101,珠海大道6231号,440000,广东省,0756,珠海市,440404,金湾区,"113.357705,22.134237",113.357705,22.134237,[],"{'cost': [], 'rating': '4.3', 'ticket_ordering': '0'}"
B0JUG5GAXY,横琴2号公园,风景名胜;公园广场;公园,110101,天羽道交琴海北路,440000,广东省,0756,珠海市,440402,香洲区,"113.503518,22.151016",113.503518,22.151016,[],"{'cost': [], 'rating': '4.3', 'ticket_ordering': '0'}"
B0IASHJGVE,黄茅海大桥红树林湿地公园,风景名胜;公园广场;公园,110101,海泉湾路与文楼路交叉口南180米,440000,广东省,0756,珠海市,440404,金湾区,"113.154327,22.045463",113.154327,22.045463,[],"{'cost': [], 'rating': '4.3', 'ticket_ordering': '0'}"
B0HUULSRJ9,东澳岛蜜月公园,风景名胜;公园广场;公园,110101,东澳岛西北部,440000,广东省,0756,珠海市,440402,香洲区,"113.697147,22.022080",113.697147,22.02208,0756-8858103,"{'cost': [], 'rating': '4.3', 'ticket_ordering': '0'}"
B0HDTAK8MZ,西埔公园,风景名胜;公园广场;公园,110101,珠峰大道旁西埔村,440000,广东省,0756,珠海市,440403,斗门区,"113.265238,22.162085",113.265238,22.162085,[],"{'cost': [], 'rating': '4.3', 'ticket_ordering': '0'}"
B0H0O6R7KY,前山滨河公园宠物公园,风景名胜;公园广场;公园,110101,夏湾路554号,440000,广东省,0756,珠海市,440402,香洲区,"113.533107,22.220527",113.533107,22.220527,[],"{'cost': [], 'rating': '4.3', 'ticket_ordering': '0'}"
B0FFLO7NDE,TOD小镇社区公园,风景名胜;公园广场;公园,110101,云峰路华发城建未来荟,440000,广东省,0756,珠海市,440402,香洲区,"113.503659,22.268775",113.503659,22.268775,[],"{'cost': [], 'rating': '4.3', 'ticket_ordering': '0'}"
B0FFLBZ1M3,北沙六组社区文体公园,风景名胜;公园广场;公园,110101,S4W(广澳高速珠海支线),440000,广东省,0756,珠海市,440402,香洲区,"113.534405,22.404858",113.534405,22.404858,[],"{'cost': [], 'rating': '4.3', 'ticket_ordering': '0'}"
B0FFI7HVD6,华子石社区公园,风景名胜;公园广场;公园,110101,凤凰北路与梅华东路交叉口南60米,440000,广东省,0756,珠海市,440402,香洲区,"113.570622,22.288367",113.570622,22.288367,[],"{'cost': [], 'rating': [], 'ticket_ordering': '0'}"
B0KRK9FV5H,珠海市天沐河碧道-二井湾湿地,风景名胜;公园广场;公园,110101,横琴国家湿地公园(二井湾)内(东侧),440000,广东省,0756,珠海市,440402,香洲区,"113.473907,22.120461",113.473907,22.120461,[],"{'cost': [], 'rating': '4.1', 'ticket_ordering': '0'}"
B0K1YADAPX,湾澳无私法治文化公园,风景名胜;公园广场;公园,110101,情侣路辅线与会展二路交叉口南280米,440000,广东省,0756,珠海市,440402,香洲区,"113.528085,22.173542",113.528085,22.173542,[],"{'cost': [], 'rating': '4.2', 'ticket_ordering': '0'}"
B0I3VMC43Y,大石湾山顶休闲公园,风景名胜;公园广场;公园,110101,海滩路8号,440000,广东省,0756,珠海市,440404,金湾区,"113.399487,22.007662",113.399487,22.007662,[],"{'cost': [], 'rating': '4.1', 'ticket_ordering': '0'}"
B0I1C60ZFL,海鱼公园,风景名胜;公园广场;公园,110101,红旗镇八一社区右侧,440000,广东省,0756,珠海市,440404,金湾区,"113.316962,22.071445",113.316962,22.071445,[],"{'cost': [], 'rating': '4.1', 'ticket_ordering': '0'}"
B0HGT9BUEC,国际城滨河湿地公园,风景名胜;公园广场;公园,110101,双湖路与珠海大道交叉口西南240米,440000,广东省,0756,珠海市,440404,金湾区,"113.342578,22.122124",113.342578,22.122124,[],"{'cost': [], 'rating': '4.1', 'ticket_ordering': '0'}"
B0GK0AALBD,中国珠海斗门体育公园,风景名胜;公园广场;公园,110101,西堤路与江湾四路交叉口西北角,440000,广东省,0756,珠海市,440403,斗门区,"113.308147,22.197475",113.308147,22.197475,[],"{'cost': [], 'rating': '4.2', 'ticket_ordering': '0'}"
B0FFMBZDL1,禾益城市公园,风景名胜;公园广场;公园,110101,白蕉虹桥四路白蕉工业园北排洪渠南岸,440000,广东省,0756,珠海市,440403,斗门区,"113.332285,22.205370",113.332285,22.20537,[],"{'cost': [], 'rating': '4.2', 'ticket_ordering': '0'}"
B0FFLQEP2A,体育公园,风景名胜;公园广场;公园,110101,金星路与科技四路交叉口东北160米,440000,广东省,0756,珠海市,440402,香洲区,"113.570589,22.382193",113.570589,22.382193,[],"{'cost': [], 'rating': '4.2', 'ticket_ordering': '0'}"
B0FFLPVH6M,爱情公园,风景名胜;公园广场;公园,110101,爱情公园(科技六路北),440000,广东省,0756,珠海市,440402,香洲区,"113.556763,22.392555",113.556763,22.392555,[],"{'cost': [], 'rating': '4.1', 'ticket_ordering': '0'}"
B0FFK83WLM,北山社区公园,风景名胜;公园广场;公园,110101,南屏中新国际花园西南(北山大院北),440000,广东省,0756,珠海市,440402,香洲区,"113.514164,22.223435",113.514164,22.223435,[],"{'cost': [], 'rating': '4.2', 'ticket_ordering': '0'}"
B0FFM8SI8W,官塘公园,风景名胜;公园广场;公园,110101,圣皇街与金唐路交叉口北140米,440000,广东省,0756,珠海市,440402,香洲区,"113.543619,22.370313",113.543619,22.370313,[],"{'cost': [], 'rating': '4.3', 'ticket_ordering': '0'}"
B0LBXK6KOW,天台公园,风景名胜;公园广场;公园,110101,明珠南路与翠微西路交叉口南60米,440000,广东省,0756,珠海市,440402,香洲区,"113.519520,22.254124",113.51952,22.254124,[],"{'cost': [], 'rating': '3.6', 'ticket_ordering': '0'}"
B0LBK71ZSA,网山村后山古榕树公园,风景名胜;公园广场;公园,110101,网山村后山环山路中,440000,广东省,0756,珠海市,440403,斗门区,"113.158446,22.195853",113.158446,22.195853,[],"{'cost': [], 'rating': '3.6', 'ticket_ordering': '0'}"
B0G1X9HWU6,古村公园,风景名胜;公园广场;公园,110101,乐康街一巷与金海东路交叉口西北120米,440000,广东省,0756,珠海市,440404,金湾区,"113.379554,22.016052",113.379554,22.016052,[],"{'cost': [], 'rating': '3.6', 'ticket_ordering': '0'}"
B02F402BDN,生态家园,风景名胜;公园广场;公园,110101,情侣中路生态家园附近,440000,广东省,0756,珠海市,440402,香洲区,"113.575021,22.294603",113.575021,22.294603,[],"{'cost': [], 'rating': '3.6', 'ticket_ordering': '0'}"
